File,LOC,CC,MaxCC,NPM,NOC,Imports,Label
migrations/versions/65fc9ede4746_add_is_draft_status_to_queries_and_.py,47,4,3,2,0,3,0
migrations/versions/6b5be7e0a0ef_.py,52,2,1,3,0,3,0
migrations/versions/969126bd800f_.py,84,9,8,2,0,4,0
migrations/versions/71477dadd6ef_favorites_unique_constraint.py,26,2,1,2,0,2,0
migrations/versions/73beceabb948_bring_back_null_schedule.py,57,11,7,3,0,4,0
migrations/versions/d4c798575877_create_favorites.py,34,2,1,2,0,2,0
migrations/versions/e7f8a917aa8e_add_user_details_json_column.py,32,2,1,2,0,3,0
migrations/versions/e5c7a4e2df4d_remove_query_tracker_keys.py,51,6,2,4,0,3,0
migrations/versions/7205816877ec_change_type_of_json_fields_from_varchar_.py,135,2,1,2,0,3,0
migrations/versions/0f740a081d20_inline_tags.py,38,4,3,2,0,6,0
migrations/versions/1655999df5e3_default_alert_selector.py,26,2,1,2,0,1,0
migrations/versions/d7d747033183_encrypt_alert_destinations.py,64,3,2,2,0,9,0
migrations/versions/d1eae8b9893e_.py,29,2,1,2,0,2,0
migrations/versions/7ce5925f832b_create_sqlalchemy_searchable_expressions.py,25,2,1,2,0,3,0
migrations/versions/0ec979123ba4_.py,28,2,1,2,0,3,0
migrations/versions/1daa601d3ae5_add_columns_for_disabled_users.py,24,2,1,2,0,2,0
migrations/versions/db0aca1ebd32_12_column_dashboard_layout.py,34,2,1,2,0,2,0
migrations/versions/e7004224f284_add_org_id_to_favorites.py,26,2,1,2,0,2,0
migrations/versions/640888ce445d_.py,123,7,4,2,0,5,0
migrations/versions/98af61feea92_add_encrypted_options_to_data_sources.py,64,3,2,2,0,8,0
migrations/versions/7671dca4e604_.py,27,2,1,2,0,2,0
migrations/versions/5ec5c84ba61e_.py,39,2,1,2,0,4,0
migrations/versions/89bc7873a3e0_fix_multiple_heads.py,24,2,1,2,0,2,0
migrations/versions/9e8c841d1a30_fix_hash.py,64,9,6,3,0,6,0
bin/get_changes.py,46,4,4,1,0,3,0
bin/release_manager.py,172,26,5,10,0,7,0
tests/test_migrations.py,21,1,1,1,0,3,0
tests/test_models.py,682,85,3,61,10,8,0
tests/test_authentication.py,480,74,4,48,10,15,0
tests/test_utils.py,162,31,4,13,6,10,0
tests/test_permissions.py,66,10,2,8,1,4,0
tests/test_cli.py,568,39,2,31,4,8,0
tests/__init__.py,138,28,8,8,1,10,0
tests/test_handlers.py,322,56,3,32,9,5,1
tests/test_configuration.py,76,15,2,11,2,3,0
tests/factories.py,333,45,5,26,3,6,0
tests/test_monitor.py,23,1,1,1,0,3,0
tests/tasks/test_alerts.py,51,8,2,4,2,5,0
tests/tasks/test_schedule.py,79,18,3,13,2,3,0
tests/tasks/test_worker.py,99,12,2,7,2,8,0
tests/tasks/test_queries.py,317,18,3,13,2,8,0
tests/tasks/test_empty_schedule.py,18,3,2,1,1,6,0
tests/tasks/__init__.py,0,0,0,0,0,0,0
tests/tasks/test_refresh_schemas.py,25,4,2,2,1,3,0
tests/tasks/test_failure_report.py,101,21,7,12,1,6,0
tests/tasks/test_refresh_queries.py,244,10,2,8,1,4,0
tests/destinations/test_webhook.py,50,4,4,1,0,4,0
tests/handlers/test_alerts.py,228,38,3,17,9,5,0
tests/handlers/test_destinations.py,520,27,2,16,2,10,1
tests/handlers/test_users.py,576,62,2,49,7,3,1
tests/handlers/test_order_results.py,91,22,3,10,1,4,0
tests/handlers/test_settings.py,45,5,2,3,1,2,0
tests/handlers/test_query_results.py,456,55,3,35,9,3,0
tests/handlers/test_paginate.py,35,8,2,4,2,4,0
tests/handlers/test_authentication.py,132,27,3,14,5,6,0
tests/handlers/test_queries.py,487,69,4,35,9,5,0
tests/handlers/test_permissions.py,207,24,2,16,4,3,0
tests/handlers/test_visualizations.py,153,9,2,7,1,2,0
tests/handlers/test_groups.py,125,24,3,12,5,3,0
tests/handlers/test_favorites.py,36,8,2,4,2,1,0
tests/handlers/__init__.py,0,0,0,0,0,0,0
tests/handlers/test_data_sources.py,221,43,3,22,9,3,1
tests/handlers/test_embed.py,114,18,2,10,4,2,0
tests/handlers/test_dashboards.py,220,43,4,19,8,5,0
tests/handlers/test_query_snippets.py,56,14,3,5,2,2,0
tests/handlers/test_widgets.py,66,7,2,5,1,2,1
tests/models/test_alerts.py,218,29,2,21,4,5,1
tests/models/test_users.py,118,29,3,13,7,5,0
tests/models/test_changes.py,86,14,3,7,2,2,0
tests/models/test_query_results.py,75,10,2,8,1,4,0
tests/models/test_api_keys.py,16,4,2,2,1,2,0
tests/models/test_queries.py,533,52,5,35,5,6,0
tests/models/test_permissions.py,108,12,2,6,4,3,0
tests/models/test_parameterized_query.py,309,39,2,37,1,5,1
tests/models/__init__.py,0,0,0,0,0,0,0
tests/models/test_data_sources.py,170,24,2,16,4,5,0
tests/models/test_dashboards.py,84,9,2,6,2,2,0
tests/serializers/test_query_results.py,81,11,2,7,2,4,0
tests/serializers/__init__.py,0,0,0,0,0,0,0
tests/utils/test_json_dumps.py,31,3,2,1,1,2,0
tests/utils/__init__.py,0,0,0,0,0,0,0
tests/metrics/test_request.py,10,3,2,1,1,2,0
tests/metrics/test_database.py,10,3,2,1,1,2,0
tests/metrics/__init__.py,0,0,0,0,0,0,0
tests/query_runner/test_script.py,36,8,2,4,2,5,0
tests/query_runner/test_prometheus.py,539,20,3,12,1,5,0
tests/query_runner/test_pg.py,53,8,2,4,2,2,0
tests/query_runner/test_basesql_queryrunner.py,134,26,2,24,1,3,0
tests/query_runner/test_http.py,127,14,2,11,2,4,0
tests/query_runner/test_jql.py,125,9,2,5,2,2,0
tests/query_runner/test_influx_db_v2.py,339,34,8,10,1,4,0
tests/query_runner/test_basequeryrunner.py,34,4,2,2,1,2,0
tests/query_runner/test_query_results.py,250,51,2,33,9,9,0
tests/query_runner/test_cass.py,20,4,2,2,1,3,0
tests/query_runner/test_bigquery.py,45,4,2,2,1,2,0
tests/query_runner/test_oracle.py,30,7,2,5,1,2,0
tests/query_runner/test_utils.py,40,8,2,6,1,2,0
tests/query_runner/test_python.py,103,19,3,13,2,4,0
tests/query_runner/test_tinybird.py,123,10,4,4,1,5,0
tests/query_runner/test_databricks.py,123,9,3,5,1,2,0
tests/query_runner/__init__.py,0,0,0,0,0,0,0
tests/query_runner/test_elasticsearch2.py,150,11,2,5,3,2,0
tests/query_runner/test_yandex_disk.py,245,43,4,19,0,7,0
tests/query_runner/test_athena.py,326,16,2,8,1,5,0
tests/query_runner/test_azure_kusto.py,42,4,2,2,1,3,0
tests/query_runner/test_influx_db.py,56,4,2,2,0,3,0
tests/query_runner/test_mongodb.py,292,22,2,15,3,8,0
tests/query_runner/test_google_analytics4.py,194,17,2,11,3,3,0
tests/query_runner/test_e6data.py,89,6,2,3,0,3,0
tests/query_runner/test_google_spreadsheets.py,206,38,2,22,7,8,0
tests/query_runner/test_duckdb.py,154,19,11,6,1,3,0
tests/query_runner/test_google_search_console.py,169,12,2,8,2,3,0
tests/query_runner/test_ignite.py,61,6,2,3,1,3,0
tests/query_runner/test_json_ds.py,89,14,8,5,1,3,0
tests/query_runner/test_yandex_metrica.py,110,8,3,6,1,5,0
tests/query_runner/test_trino.py,98,15,2,11,2,4,0
tests/query_runner/test_drill.py,98,11,2,7,2,4,0
tests/query_runner/test_clickhouse.py,184,11,3,4,2,5,0
