File,LOC,CC,MaxCC,NPM,NOC,Imports,Label
numpy/typing/tests/data/pass/arrayprint.py,37,0,0,0,0,1,0
numpy/typing/tests/data/pass/lib_version.py,18,0,0,0,0,1,0
numpy/typing/tests/data/pass/comparisons.py,316,0,0,0,0,3,0
numpy/typing/tests/data/pass/shape.py,19,2,1,1,1,2,0
numpy/typing/tests/data/pass/ma.py,198,0,0,0,0,5,0
numpy/typing/tests/data/pass/array_constructors.py,137,5,2,2,2,2,0
numpy/typing/tests/data/pass/ufunclike.py,52,7,2,5,1,3,0
numpy/typing/tests/data/pass/numerictypes.py,17,0,0,0,0,1,0
numpy/typing/tests/data/pass/ndarray_shape_manipulation.py,47,0,0,0,0,1,0
numpy/typing/tests/data/pass/warnings_and_errors.py,6,0,0,0,0,1,0
numpy/typing/tests/data/pass/flatiter.py,26,0,0,0,0,1,0
numpy/typing/tests/data/pass/simple.py,170,2,1,2,0,4,0
numpy/typing/tests/data/pass/random.py,1498,0,0,0,0,3,0
numpy/typing/tests/data/pass/ufunc_config.py,64,12,2,6,3,1,0
numpy/typing/tests/data/pass/ndarray_misc.py,199,3,1,1,2,6,0
numpy/typing/tests/data/pass/multiarray.py,77,0,0,0,0,2,0
numpy/typing/tests/data/pass/arithmetic.py,614,11,2,9,1,5,1
numpy/typing/tests/data/pass/nditer.py,4,0,0,0,0,1,0
numpy/typing/tests/data/pass/bitwise_ops.py,131,0,0,0,0,1,0
numpy/typing/tests/data/pass/ufuncs.py,16,0,0,0,0,1,0
numpy/typing/tests/data/pass/numeric.py,90,1,1,0,1,2,0
numpy/typing/tests/data/pass/lib_user_array.py,22,0,0,0,0,3,0
numpy/typing/tests/data/pass/lib_utils.py,19,1,1,1,0,4,0
numpy/typing/tests/data/pass/literal.py,52,0,0,0,0,6,0
numpy/typing/tests/data/pass/arrayterator.py,28,0,0,0,0,3,0
numpy/typing/tests/data/pass/mod.py,149,0,0,0,0,1,0
numpy/typing/tests/data/pass/einsumfunc.py,36,0,0,0,0,3,0
numpy/lib/stride_tricks.py,1,0,0,0,0,1,1
numpy/lib/_version.py,153,37,7,11,1,1,0
numpy/lib/_polynomial_impl.py,1467,154,19,51,1,12,0
numpy/lib/_arraypad_impl.py,926,85,37,13,0,4,0
numpy/lib/scimath.py,13,0,0,0,0,1,0
numpy/lib/_histograms_impl.py,1085,87,18,21,0,6,0
numpy/lib/__init__.py,90,4,4,1,0,7,0
numpy/lib/recfunctions.py,1681,237,37,52,0,6,1
numpy/lib/mixins.py,180,8,2,10,1,1,0
numpy/lib/_user_array_impl.py,310,70,3,61,1,3,0
numpy/lib/_index_tricks_impl.py,1048,122,28,24,9,13,0
numpy/lib/_datasource.py,700,71,5,27,3,13,1
numpy/lib/_scimath_impl.py,642,20,2,16,0,5,0
numpy/lib/user_array.py,1,0,0,0,0,1,0
numpy/lib/_ufunclike_impl.py,212,8,3,4,0,3,0
numpy/lib/npyio.py,1,0,0,0,0,1,1
numpy/lib/_arraysetops_impl.py,1158,98,28,26,3,6,0
numpy/lib/_type_check_impl.py,714,45,9,18,0,8,0
numpy/lib/_function_base_impl.py,5775,468,31,99,1,18,0
numpy/lib/_array_utils_impl.py,62,4,4,1,0,3,0
numpy/lib/_utils_impl.py,541,73,29,10,0,15,0
numpy/lib/_npyio_impl.py,2491,325,168,44,3,24,0
numpy/lib/introspect.py,94,11,11,1,0,2,0
numpy/lib/_nanfunctions_impl.py,2006,136,15,39,0,7,0
numpy/lib/_stride_tricks_impl.py,656,44,9,12,1,4,0
numpy/lib/_iotools.py,900,158,16,29,6,4,1
numpy/lib/_twodim_base_impl.py,1242,63,10,22,0,10,0
numpy/lib/_format_impl.py,1038,102,14,20,0,12,0
numpy/lib/_arrayterator_impl.py,224,38,13,7,1,2,0
numpy/lib/array_utils.py,7,0,0,0,0,1,0
numpy/lib/_shape_base_impl.py,1247,76,10,27,0,11,0
numpy/lib/format.py,24,0,0,0,0,1,1
numpy/lib/tests/test_polynomial.py,333,32,5,19,1,5,1
numpy/lib/tests/test_loadtxt.py,1077,130,8,93,4,8,1
numpy/lib/tests/test_histograms.py,855,98,5,64,3,6,1
numpy/lib/tests/test_array_utils.py,32,6,2,4,1,3,0
numpy/lib/tests/test_arraysetops.py,1304,112,9,61,4,6,1
numpy/lib/tests/__init__.py,0,0,0,0,0,0,0
numpy/lib/tests/test__version.py,64,15,3,8,0,2,0
numpy/lib/tests/test_stride_tricks.py,890,86,6,46,4,5,1
numpy/lib/tests/test_format.py,1043,73,8,35,1,12,1
numpy/lib/tests/test_packbits.py,374,36,5,15,1,3,1
numpy/lib/tests/test_arraypad.py,1427,136,4,91,12,5,1
numpy/lib/tests/test_io.py,2733,307,9,210,14,27,1
numpy/lib/tests/test_mixins.py,215,40,11,19,4,4,0
numpy/lib/tests/test_ufunclike.py,121,12,2,11,3,4,1
numpy/lib/tests/test_shape_base.py,813,132,5,82,20,10,1
numpy/lib/tests/test_arrayterator.py,45,10,10,1,0,6,0
numpy/lib/tests/test_index_tricks.py,693,95,6,57,8,5,1
numpy/lib/tests/test_function_base.py,4787,660,16,378,54,20,1
numpy/lib/tests/test__iotools.py,358,38,3,25,4,7,1
numpy/lib/tests/test_type_check.py,473,91,5,55,21,3,1
numpy/lib/tests/test__datasource.py,328,55,2,37,6,11,1
numpy/lib/tests/test_utils.py,80,18,11,7,2,5,1
numpy/lib/tests/test_regression.py,231,32,2,28,2,5,1
numpy/lib/tests/test_twodim_base.py,564,74,5,38,11,4,1
numpy/lib/tests/test_nanfunctions.py,1449,326,11,87,16,9,1
numpy/lib/tests/test_recfunctions.py,1042,72,2,59,8,8,1
numpy/ma/__init__.py,53,0,0,0,0,4,0
numpy/ma/testutils.py,294,56,16,17,0,8,1
numpy/ma/core.py,9000,916,36,269,18,16,1
numpy/ma/mrecords.py,739,143,15,28,1,4,1
numpy/ma/extras.py,2266,182,16,48,2,10,1
numpy/ma/tests/test_extras.py,1945,172,8,96,15,8,1
numpy/ma/tests/test_arrayobject.py,40,3,1,3,0,4,0
numpy/ma/tests/__init__.py,0,0,0,0,0,0,0
numpy/ma/tests/test_mrecords.py,495,43,6,25,3,8,0
numpy/ma/tests/test_core.py,6112,534,8,362,25,27,1
numpy/ma/tests/test_deprecations.py,73,12,2,6,3,4,0
numpy/ma/tests/test_regression.py,83,15,2,13,1,3,0
numpy/ma/tests/test_subclassing.py,469,72,4,45,9,5,1
numpy/ma/tests/test_old_ma.py,939,69,5,45,3,8,1
numpy/strings/__init__.py,2,0,0,0,0,2,0
numpy/rec/__init__.py,2,0,0,0,0,2,0
numpy/polynomial/polyutils.py,759,99,21,19,0,5,1
numpy/polynomial/__init__.py,187,3,3,1,0,8,0
numpy/polynomial/hermite.py,1794,74,12,27,1,5,1
numpy/polynomial/_polybase.py,1191,159,8,72,1,6,1
numpy/polynomial/legendre.py,1655,72,13,26,1,4,1
numpy/polynomial/laguerre.py,1729,70,12,26,1,5,1
numpy/polynomial/polynomial.py,1683,79,12,29,1,5,1
numpy/polynomial/chebyshev.py,2053,102,13,36,1,4,1
numpy/polynomial/hermite_e.py,1692,74,12,27,1,4,1
numpy/polynomial/tests/test_polynomial.py,713,136,17,46,11,8,1
numpy/polynomial/tests/__init__.py,0,0,0,0,0,0,0
numpy/polynomial/tests/test_legendre.py,587,117,17,42,10,5,0
numpy/polynomial/tests/test_printing.py,562,72,5,49,7,7,1
numpy/polynomial/tests/test_hermite.py,574,120,17,38,10,5,0
numpy/polynomial/tests/test_chebyshev.py,639,139,17,47,12,5,0
numpy/polynomial/tests/test_laguerre.py,556,120,17,37,10,5,0
numpy/polynomial/tests/test_polyutils.py,123,18,3,10,3,3,0
numpy/polynomial/tests/test_hermite_e.py,575,120,17,38,10,5,0
numpy/polynomial/tests/test_classes.py,625,61,10,38,1,7,0
numpy/polynomial/tests/test_symbol.py,217,46,2,31,6,4,0
numpy/random/__init__.py,213,1,1,1,0,9,1
numpy/random/_pickle.py,88,7,3,3,0,7,1
numpy/random/_examples/cffi/parse.py,53,10,10,1,0,1,0
numpy/random/_examples/cffi/extending.py,44,0,0,0,0,4,0
numpy/random/_examples/numba/extending_distributions.py,67,2,2,1,0,5,0
numpy/random/_examples/numba/extending.py,86,11,5,5,0,4,1
numpy/random/tests/test_generator_mt19937_regressions.py,240,34,3,21,3,6,1
numpy/random/tests/__init__.py,0,0,0,0,0,0,0
numpy/random/tests/test_random.py,1723,207,7,143,12,8,1
numpy/random/tests/test_seed_sequence.py,79,3,2,2,0,3,1
numpy/random/tests/test_randomstate.py,2098,252,8,175,11,10,1
numpy/random/tests/test_randomstate_regression.py,249,42,5,22,3,7,1
numpy/random/tests/test_direct.py,620,134,9,51,8,17,1
numpy/random/tests/test_regression.py,174,27,4,13,3,8,0
numpy/random/tests/test_generator_mt19937.py,2830,375,11,222,12,14,1
numpy/random/tests/test_smoke.py,882,116,7,82,8,7,0
numpy/random/tests/test_extending.py,129,10,8,4,0,19,1
numpy/random/tests/data/__init__.py,0,0,0,0,0,0,0
numpy/testing/overrides.py,84,6,3,4,0,4,0
numpy/testing/__init__.py,22,0,0,0,0,6,1
numpy/testing/print_coercion_tables.py,207,35,12,8,1,4,0
numpy/testing/_private/utils.py,2899,321,42,78,5,59,1
numpy/testing/_private/__init__.py,0,0,0,0,0,0,0
